,53079EAN4 Corp,88732JAJ7 Corp,92553PAC6 Corp,314275AC2 Corp
Company,Liberty Mutual Group Inc,Time Warner Cable LLC,Paramount Global,Macy's Retail Holdings LLC
Ticker,LIBMUT,CHTR,PARA,M
Rating,BB+,BB+,BB+,BB+
Issue Date,2007-03-07 00:00:00,2007-10-30 00:00:00,2007-10-05 00:00:00,2007-03-12 00:00:00
Maturity Date,2037-03-15 00:00:00,2037-05-01 00:00:00,2037-10-05 00:00:00,2037-03-15 00:00:00
2021-07-08 00:00:00,66.304,138.366,66.304,66.304
2021-07-09 00:00:00,68.473,137.307,68.473,68.473
2021-07-12 00:00:00,67.38,137.329,67.38,67.38
2021-07-13 00:00:00,66.782,137.481,66.782,66.782
2021-07-14 00:00:00,66.095,137.521,66.095,66.095
2021-07-15 00:00:00,62.908,138.108,62.908,62.908
2021-07-16 00:00:00,59.812,137.674,59.812,59.812
2021-07-19 00:00:00,53.648,138.055,53.648,53.648
2021-07-20 00:00:00,54.132,137.663,54.132,54.132
2021-07-21 00:00:00,57.08,136.74,57.08,57.08
2021-07-22 00:00:00,58.318,137.9,58.318,58.318
2021-07-23 00:00:00,58.728,137.539,58.728,58.728
2021-07-26 00:00:00,54.513,137.172,54.513,54.513
2021-07-27 00:00:00,52.188,138.05,52.188,52.188
2021-07-28 00:00:00,52.945,137.942,52.945,52.945
2021-07-29 00:00:00,54.456,137.647,54.456,54.456
2021-07-30 00:00:00,54.34,137.767,54.34,54.34
2021-08-02 00:00:00,54.474,138.063,54.474,54.474
2021-08-03 00:00:00,54.112,137.856,54.112,54.112
2021-08-04 00:00:00,52.201,137.727,52.201,52.201
2021-08-05 00:00:00,50.597,138.048,50.597,50.597
2021-08-06 00:00:00,51.196,137.575,51.196,51.196
2021-08-09 00:00:00,47.836,136.354,47.836,47.836
2021-08-10 00:00:00,49.192,135.065,49.192,49.192
2021-08-11 00:00:00,48.596,135.223,48.596,48.596
2021-08-12 00:00:00,49.696,135.075,49.696,49.696
2021-08-13 00:00:00,49.169,136.208,49.169,49.169
2021-08-16 00:00:00,48.358,136.212,48.358,48.358
2021-08-17 00:00:00,48.8,135.739,48.8,48.8
2021-08-18 00:00:00,49.207,135.821,49.207,49.207
2021-08-19 00:00:00,47.688,136.81,47.688,47.688
2021-08-20 00:00:00,47.043,136.56,47.043,47.043
2021-08-23 00:00:00,48.123,136.687,48.123,48.123
2021-08-24 00:00:00,49.935,136.309,49.935,49.935
2021-08-25 00:00:00,51.808,135.946,51.808,51.808
2021-08-26 00:00:00,52.588,135.754,52.588,52.588
2021-08-27 00:00:00,53.542,136.211,53.542,53.542
2021-08-30 00:00:00,55.681,137.456,55.681,55.681
2021-08-31 00:00:00,55.052,136.832,55.052,55.052
2021-09-01 00:00:00,55.18,137.07,55.18,55.18
2021-09-02 00:00:00,57.188,136.936,57.188,57.188
2021-09-03 00:00:00,57.245,136.574,57.245,57.245
2021-09-07 00:00:00,56.996,135.845,56.996,56.996
2021-09-08 00:00:00,57.419,136.443,57.419,57.419
2021-09-09 00:00:00,56.656,136.792,56.656,56.656
2021-09-10 00:00:00,56.286,136.576,56.286,56.286
2021-09-13 00:00:00,56.182,137.127,56.182,56.182
2021-09-14 00:00:00,56.694,137.734,56.694,56.694
2021-09-15 00:00:00,56.839,137.695,56.839,56.839
2021-09-16 00:00:00,57.421,136.884,57.421,57.421
2021-09-17 00:00:00,57.996,136.599,57.996,57.996
2021-09-20 00:00:00,55.952,137.476,55.952,55.952
2021-09-21 00:00:00,55.493,138.068,55.493,55.493
2021-09-22 00:00:00,55.39,138.505,55.39,55.39
2021-09-23 00:00:00,55.751,137.205,55.751,55.751
2021-09-24 00:00:00,56.015,136.235,56.015,56.015
2021-09-27 00:00:00,57.009,136.458,57.009,57.009
2021-09-28 00:00:00,59.35,135.141,59.35,59.35
2021-09-29 00:00:00,59.338,135.304,59.338,59.338
2021-09-30 00:00:00,59.29,135.602,59.29,59.29
2021-10-01 00:00:00,60.017,134.905,60.017,60.017
2021-10-04 00:00:00,60.736,134.919,60.736,60.736
2021-10-05 00:00:00,62.116,133.73,62.116,62.116
2021-10-06 00:00:00,61.18,133.896,61.18,61.18
2021-10-07 00:00:00,61.163,133.55,61.163,61.163
2021-10-08 00:00:00,61.345,132.115,61.345,61.345
2021-10-12 00:00:00,61.388,132.759,61.388,61.388
2021-10-13 00:00:00,60.873,133.727,60.873,60.873
2021-10-14 00:00:00,60.376,133.987,60.376,60.376
2021-10-15 00:00:00,61.637,133.545,61.637,61.637
2021-10-18 00:00:00,61.783,133.876,61.783,61.783
2021-10-19 00:00:00,62.285,133.339,62.285,62.285
2021-10-20 00:00:00,62.516,132.914,62.516,62.516
2021-10-21 00:00:00,62.734,132.352,62.734,62.734
2021-10-22 00:00:00,62.083,133.216,62.083,62.083
2021-10-25 00:00:00,62.311,132.715,62.311,62.311
2021-10-26 00:00:00,62.741,133.742,62.741,62.741
2021-10-27 00:00:00,62.431,134.858,62.431,62.431
2021-10-28 00:00:00,60.792,134.83,60.792,60.792
2021-10-29 00:00:00,60.033,133.854,60.033,60.033
2021-11-01 00:00:00,60.777,133.918,60.777,60.777
2021-11-02 00:00:00,59.711,134.307,59.711,59.711
2021-11-03 00:00:00,58.534,133.757,58.534,58.534
2021-11-04 00:00:00,58.603,134.532,58.603,58.603
2021-11-05 00:00:00,59.258,135.505,59.258,59.258
2021-11-08 00:00:00,60.165,135.487,60.165,60.165
2021-11-09 00:00:00,59.405,135.81,59.405,59.405
2021-11-10 00:00:00,58.882,134.25,58.882,58.882
2021-11-12 00:00:00,56.991,134.01,56.991,56.991
2021-11-15 00:00:00,56.191,133.324,56.191,56.191
2021-11-16 00:00:00,56.189,132.642,56.189,56.189
2021-11-17 00:00:00,55.402,133.102,55.402,55.402
2021-11-18 00:00:00,55.313,133.158,55.313,55.313
2021-11-19 00:00:00,54.893,133.331,54.893,54.893
2021-11-22 00:00:00,55.143,132.845,55.143,55.143
2021-11-23 00:00:00,55.03,131.94,55.03,55.03
2021-11-24 00:00:00,54.951,132.318,54.951,54.951
2021-11-26 00:00:00,51.707,133.886,51.707,51.707
2021-11-29 00:00:00,52.965,133.572,52.965,52.965
2021-11-30 00:00:00,50.384,134.071,50.384,50.384
2021-12-01 00:00:00,51.697,133.947,51.697,51.697
2021-12-02 00:00:00,50.823,133.286,50.823,50.823
2021-12-03 00:00:00,51.882,134.945,51.882,51.882
2021-12-06 00:00:00,52.149,134.411,52.149,52.149
2021-12-07 00:00:00,55.327,133.821,55.327,55.327
2021-12-08 00:00:00,55.511,133.471,55.511,55.511
2021-12-09 00:00:00,55.183,133.007,55.183,55.183
2021-12-10 00:00:00,55.405,133.019,55.405,55.405
2021-12-13 00:00:00,54.791,133.801,54.791,54.791
2021-12-14 00:00:00,53.724,133.25,53.724,53.724
2021-12-15 00:00:00,53.144,132.719,53.144,53.144
2021-12-16 00:00:00,54.287,132.772,54.287,54.287
2021-12-17 00:00:00,53.924,132.408,53.924,53.924
2021-12-20 00:00:00,52.48,131.58,52.48,52.48
2021-12-21 00:00:00,52.665,131.564,52.665,52.665
2021-12-22 00:00:00,54.185,131.744,54.185,54.185
2021-12-23 00:00:00,53.902,131.324,53.902,53.902
2021-12-27 00:00:00,54.458,132.292,54.458,54.458
2021-12-28 00:00:00,54.837,132.237,54.837,54.837
2021-12-29 00:00:00,54.842,130.963,54.842,54.842
2021-12-30 00:00:00,55.084,131.173,55.084,55.084
2021-12-31 00:00:00,54.301,131.388,54.301,54.301
2022-01-03 00:00:00,55.952,130.089,55.952,55.952
2022-01-04 00:00:00,57.031,130.007,57.031,57.031
2022-01-05 00:00:00,58.656,129.948,58.656,58.656
2022-01-06 00:00:00,58.543,128.89,58.543,58.543
2022-01-07 00:00:00,58.238,128.491,58.238,58.238
2022-01-10 00:00:00,57.735,127.242,57.735,57.735
2022-01-11 00:00:00,60.24,127.468,60.24,60.24
2022-01-12 00:00:00,61.465,127.634,61.465,61.465
2022-01-13 00:00:00,59.621,127.636,59.621,59.621
2022-01-14 00:00:00,60.298,126.334,60.298,60.298
2022-01-18 00:00:00,60.386,124.818,60.386,60.386
2022-01-19 00:00:00,61.482,124.89,61.482,61.482
2022-01-20 00:00:00,60.139,126.04,60.139,60.139
2022-01-21 00:00:00,59.162,126.058,59.162,59.162
2022-01-24 00:00:00,57.479,125.342,57.479,57.479
2022-01-25 00:00:00,57.437,125.226,57.437,57.437
2022-01-26 00:00:00,58.299,124.25,58.299,58.299
2022-01-27 00:00:00,57.766,123.625,57.766,57.766
2022-01-28 00:00:00,57.717,124.409,57.717,57.717
2022-01-31 00:00:00,57.913,123.812,57.913,57.913
2022-02-01 00:00:00,58.63,124.187,58.63,58.63
2022-02-02 00:00:00,59.802,124.45,59.802,59.802
2022-02-03 00:00:00,59.69,123.393,59.69,59.69
2022-02-04 00:00:00,58.666,122.069,58.666,58.666
2022-02-07 00:00:00,59.461,121.853,59.461,59.461
2022-02-08 00:00:00,59.583,121.392,59.583,59.583
2022-02-09 00:00:00,60.321,121.729,60.321,60.321
2022-02-10 00:00:00,59.09,119.129,59.09,59.09
2022-02-11 00:00:00,58.829,121.036,58.829,58.829
2022-02-14 00:00:00,58.915,119.792,58.915,58.915
2022-02-15 00:00:00,58.211,119.648,58.211,58.211
2022-02-16 00:00:00,58.894,118.966,58.894,58.894
2022-02-17 00:00:00,59.11,119.065,59.11,59.11
2022-02-18 00:00:00,58.499,119.202,58.499,58.499
2022-02-22 00:00:00,57.922,118.744,57.922,57.922
2022-02-23 00:00:00,57.746,118.017,57.746,57.746
2022-02-24 00:00:00,57.594,117.372,57.594,57.594
2022-02-25 00:00:00,57.911,118.649,57.911,57.911
2022-02-28 00:00:00,58.298,120.271,58.298,58.298
2022-03-01 00:00:00,59.169,120.884,59.169,59.169
2022-03-02 00:00:00,59.413,119.214,59.413,59.413
2022-03-03 00:00:00,60.111,119.671,60.111,60.111
2022-03-04 00:00:00,60.905,119.302,60.905,60.905
2022-03-07 00:00:00,63.288,118.371,63.288,63.288
2022-03-08 00:00:00,64.361,117.115,64.361,64.361
2022-03-09 00:00:00,64.095,115.892,64.095,64.095
2022-03-10 00:00:00,62.806,115.005,62.806,62.806
2022-03-11 00:00:00,62.824,114.614,62.824,62.824
2022-03-14 00:00:00,61.01,112.877,61.01,61.01
2022-03-15 00:00:00,59.326,112.839,59.326,59.326
2022-03-16 00:00:00,59.493,113.878,59.493,59.493
2022-03-17 00:00:00,61.34,114.106,61.34,61.34
2022-03-18 00:00:00,61.656,115.763,61.656,61.656
2022-03-21 00:00:00,63.519,114.696,63.519,63.519
2022-03-22 00:00:00,64.655,113.658,64.655,64.655
2022-03-23 00:00:00,65.507,114.311,65.507,65.507
2022-03-24 00:00:00,65.711,113.133,65.711,65.711
2022-03-25 00:00:00,65.716,112.699,65.716,65.716
2022-03-28 00:00:00,65.34,112.82,65.34,65.34
2022-03-29 00:00:00,65.919,113.967,65.919,65.919
2022-03-30 00:00:00,67.764,114.604,67.764,67.764
2022-03-31 00:00:00,67.248,115.188,67.248,67.248
2022-04-01 00:00:00,67.339,114.911,67.339,67.339
2022-04-04 00:00:00,66.708,114.951,66.708,66.708
2022-04-05 00:00:00,65.99,113.725,65.99,65.99
2022-04-06 00:00:00,64.844,112.914,64.844,64.844
2022-04-07 00:00:00,64.579,112.357,64.579,64.579
2022-04-08 00:00:00,64.141,111.573,64.141,64.141
2022-04-11 00:00:00,64.241,110.552,64.241,64.241
2022-04-12 00:00:00,63.207,111.01,63.207,63.207
2022-04-13 00:00:00,62.92,111.028,62.92,62.92
2022-04-14 00:00:00,63.451,109.828,63.451,63.451
2022-04-18 00:00:00,63.874,109.345,63.874,63.874
2022-04-19 00:00:00,64.256,108.351,64.256,64.256
2022-04-20 00:00:00,64.328,109.46,64.328,64.328
2022-04-21 00:00:00,64.658,108.183,64.658,64.658
2022-04-22 00:00:00,63.504,107.356,63.504,63.504
2022-04-25 00:00:00,62.305,107.152,62.305,62.305
2022-04-26 00:00:00,62.11,108.359,62.11,62.11
2022-04-27 00:00:00,61.343,105.919,61.343,61.343
2022-04-28 00:00:00,61.19,106.109,61.19,61.19
2022-04-29 00:00:00,60.795,104.62,60.795,60.795
2022-05-02 00:00:00,59.648,103.843,59.648,59.648
2022-05-03 00:00:00,61.354,104.439,61.354,61.354
2022-05-04 00:00:00,62.576,104.585,62.576,62.576
2022-05-05 00:00:00,60.979,103.897,60.979,60.979
2022-05-06 00:00:00,60.379,103.585,60.379,60.379
2022-05-09 00:00:00,58.856,103.579,58.856,58.856
2022-05-10 00:00:00,58.396,104.337,58.396,58.396
2022-05-11 00:00:00,57.465,104.067,57.465,57.465
2022-05-12 00:00:00,53.86,105.129,53.86,53.86
2022-05-13 00:00:00,54.512,104.109,54.512,54.512
2022-05-16 00:00:00,55.379,104.258,55.379,55.379
2022-05-17 00:00:00,56.302,103.552,56.302,56.302
2022-05-18 00:00:00,55.139,104.572,55.139,55.139
2022-05-19 00:00:00,54.105,104.661,54.105,54.105
2022-05-20 00:00:00,54.039,105.205,54.039,54.039
2022-05-23 00:00:00,54.167,104.198,54.167,54.167
2022-05-24 00:00:00,54.277,105.094,54.277,54.277
2022-05-25 00:00:00,55.902,105.407,55.902,55.902
2022-05-26 00:00:00,58.09,106.096,58.09,58.09
2022-05-27 00:00:00,59.548,106.44,59.548,59.548
2022-05-31 00:00:00,59.791,105.752,59.791,59.791
2022-06-01 00:00:00,60.22,105.189,60.22,60.22
2022-06-02 00:00:00,60.619,104.779,60.619,60.619
2022-06-03 00:00:00,59.531,104.399,59.531,59.531
2022-06-06 00:00:00,59.534,103.629,59.534,59.534
2022-06-07 00:00:00,60.326,103.981,60.326,60.326
2022-06-08 00:00:00,62.28,103.554,62.28,62.28
2022-06-09 00:00:00,63.228,103.357,63.228,63.228
2022-06-10 00:00:00,61.972,101.631,61.972,61.972
2022-06-13 00:00:00,59.324,98.627,59.324,59.324
2022-06-14 00:00:00,58.974,97.031,58.974,58.974
2022-06-15 00:00:00,58.942,98.624,58.942,58.942
2022-06-16 00:00:00,58.252,99.138,58.252,58.252
2022-06-17 00:00:00,57.519,99.203,57.519,57.519
2022-06-21 00:00:00,56.825,98.803,56.825,56.825
2022-06-22 00:00:00,56.193,99.517,56.193,56.193
2022-06-23 00:00:00,54.565,99.781,54.565,54.565
2022-06-24 00:00:00,54.695,99.674,54.695,54.695
2022-06-27 00:00:00,55.643,99.463,55.643,55.643
2022-06-28 00:00:00,54.957,99.571,54.957,54.957
2022-06-29 00:00:00,54.114,99.788,54.114,54.114
2022-06-30 00:00:00,52.143,100.109,52.143,52.143
2022-07-01 00:00:00,52.235,100.979,52.235,52.235
2022-07-05 00:00:00,50.467,101.421,50.467,50.467
2022-07-06 00:00:00,49.812,101.011,49.812,49.812
2022-07-07 00:00:00,51.088,100.849,51.088,51.088
2022-07-08 00:00:00,50.388,100.179,50.388,50.388
2022-07-11 00:00:00,49.572,101.674,49.572,49.572
2022-07-12 00:00:00,46.84,101.269,46.84,46.84
2022-07-13 00:00:00,44.031,101.281,44.031,44.031
2022-07-14 00:00:00,41.504,100.992,41.504,41.504
2022-07-15 00:00:00,40.576,101.484,40.576,40.576
2022-07-18 00:00:00,41.698,101.327,41.698,41.698
2022-07-19 00:00:00,40.673,101.226,40.673,40.673
2022-07-20 00:00:00,41.58,101.256,41.58,41.58
2022-07-21 00:00:00,41.248,102.911,41.248,41.248
2022-07-22 00:00:00,40.894,104.138,40.894,40.894
2022-07-25 00:00:00,40.965,102.972,40.965,40.965
2022-07-26 00:00:00,40.892,102.677,40.892,40.892
2022-07-27 00:00:00,42.358,102.702,42.358,42.358
2022-07-28 00:00:00,44.371,104.375,44.371,44.371
2022-07-29 00:00:00,45.768,104.772,45.768,45.768
2022-08-01 00:00:00,49.763,105.754,49.763,49.763
2022-08-02 00:00:00,55.942,103.813,55.942,55.942
2022-08-03 00:00:00,56.344,104.299,56.344,56.344
2022-08-04 00:00:00,55.327,104.383,55.327,55.327
2022-08-05 00:00:00,54.344,103.037,54.344,54.344
2022-08-08 00:00:00,53.776,103.699,53.776,53.776
2022-08-09 00:00:00,53.741,103.443,53.741,53.741
2022-08-10 00:00:00,54.047,103.336,54.047,54.047
2022-08-11 00:00:00,53.885,102.463,53.885,53.885
2022-08-12 00:00:00,54.767,103.058,54.767,54.767
2022-08-15 00:00:00,54.227,103.786,54.227,54.227
2022-08-16 00:00:00,54.155,103.59,54.155,54.155
2022-08-17 00:00:00,53.897,102.231,53.897,53.897
2022-08-18 00:00:00,53.659,102.51,53.659,53.659
2022-08-19 00:00:00,54.248,101.292,54.248,54.248
2022-08-22 00:00:00,53.774,100.254,53.774,53.774
2022-08-23 00:00:00,53.981,100.12,53.981,53.981
2022-08-24 00:00:00,53.822,99.756,53.822,53.822
2022-08-25 00:00:00,55.76,100.473,55.76,55.76
2022-08-26 00:00:00,55.75,100.529,55.75,55.75
2022-08-29 00:00:00,56.127,99.624,56.127,56.127
2022-08-30 00:00:00,54.218,99.486,54.218,54.218
2022-08-31 00:00:00,53.342,98.46,53.342,53.342
2022-09-01 00:00:00,53.078,97.783,53.078,53.078
2022-09-02 00:00:00,52.873,98.354,52.873,52.873
2022-09-06 00:00:00,53.018,97.078,53.018,53.018
2022-09-07 00:00:00,54.05,97.668,54.05,54.05
2022-09-08 00:00:00,54.799,97.452,54.799,54.799
2022-09-09 00:00:00,55.082,97.925,55.082,55.082
2022-09-12 00:00:00,55.611,97.634,55.611,55.611
2022-09-13 00:00:00,56.312,97.408,56.312,56.312
2022-09-14 00:00:00,56.729,97.419,56.729,56.729
2022-09-15 00:00:00,56.44,96.482,56.44,56.44
2022-09-16 00:00:00,55.561,95.999,55.561,55.561
2022-09-19 00:00:00,55.844,95.391,55.844,55.844
2022-09-20 00:00:00,54.378,95.055,54.378,54.378
2022-09-21 00:00:00,54.363,94.836,54.363,54.363
2022-09-22 00:00:00,51.984,93.089,51.984,51.984
2022-09-23 00:00:00,49.902,92.733,49.902,49.902
2022-09-26 00:00:00,48.306,90.628,48.306,48.306
2022-09-27 00:00:00,48.622,89.487,48.622,48.622
2022-09-28 00:00:00,48.437,90.516,48.437,48.437
2022-09-29 00:00:00,49.159,89.75,49.159,49.159
2022-09-30 00:00:00,49.361,89.982,49.361,49.361
2022-10-03 00:00:00,51.349,92.39,51.349,51.349
2022-10-04 00:00:00,53.512,92.463,53.512,53.512
2022-10-05 00:00:00,53.394,91.778,53.394,53.394
2022-10-06 00:00:00,53.149,91.254,53.149,53.149
2022-10-07 00:00:00,53.67,90.594,53.67,53.67
2022-10-11 00:00:00,53.693,89.319,53.693,53.693
2022-10-12 00:00:00,54.755,89.67,54.755,54.755
2022-10-13 00:00:00,55.405,89.193,55.405,55.405
2022-10-14 00:00:00,55.893,88.501,55.893,55.893
2022-10-17 00:00:00,56.236,88.564,56.236,56.236
2022-10-18 00:00:00,56.416,88.782,56.416,56.416
2022-10-19 00:00:00,56.428,87.797,56.428,56.428
2022-10-20 00:00:00,57.121,87.107,57.121,57.121
2022-10-21 00:00:00,57.1,87.118,57.1,57.1
2022-10-24 00:00:00,57.771,87.221,57.771,57.771
2022-10-25 00:00:00,58.271,88.706,58.271,58.271
2022-10-26 00:00:00,58.944,89.381,58.944,58.944
2022-10-27 00:00:00,60.029,89.772,60.029,60.029
2022-10-28 00:00:00,60.515,89.626,60.515,60.515
2022-10-31 00:00:00,60.419,89.119,60.419,60.419
2022-11-01 00:00:00,61.812,89.499,61.812,61.812
2022-11-02 00:00:00,61.197,89.115,61.197,61.197
2022-11-03 00:00:00,63.85,88.772,63.85,63.85
2022-11-04 00:00:00,63.962,89.035,63.962,63.962
2022-11-07 00:00:00,63.887,88.844,63.887,63.887
2022-11-08 00:00:00,63.857,89.254,63.857,63.857
2022-11-09 00:00:00,63.901,89.412,63.901,63.901
2022-11-10 00:00:00,64.102,92.088,64.102,64.102
2022-11-14 00:00:00,64.759,92.217,64.759,64.759
2022-11-15 00:00:00,65.752,93.517,65.752,65.752
2022-11-16 00:00:00,65.986,94.604,65.986,65.986
2022-11-17 00:00:00,65.271,93.784,65.271,65.271
2022-11-18 00:00:00,65.024,93.572,65.024,65.024
2022-11-21 00:00:00,63.439,93.937,63.439,63.439
2022-11-22 00:00:00,63.266,95.072,63.266,63.266
2022-11-23 00:00:00,63.297,95.723,63.297,63.297
2022-11-25 00:00:00,63.581,95.802,63.581,63.581
2022-11-28 00:00:00,62.285,96.197,62.285,62.285
2022-11-29 00:00:00,61.97,95.735,61.97,61.97
2022-11-30 00:00:00,62.745,97.174,62.745,62.745
2022-12-01 00:00:00,65.067,98.393,65.067,65.067
2022-12-02 00:00:00,64.731,98.468,64.731,64.731
2022-12-05 00:00:00,64.06,97.752,64.06,64.06
2022-12-06 00:00:00,63.269,98.35,63.269,63.269
2022-12-07 00:00:00,62.261,99.174,62.261,62.261
2022-12-08 00:00:00,63.083,99.243,63.083,63.083
2022-12-09 00:00:00,62.827,98.009,62.827,62.827
2022-12-12 00:00:00,62.385,98.297,62.385,62.385
2022-12-13 00:00:00,62.744,99.517,62.744,62.744
2022-12-14 00:00:00,62.944,99.22,62.944,62.944
2022-12-15 00:00:00,62.981,98.832,62.981,62.981
2022-12-16 00:00:00,63.186,98.31,63.186,63.186
2022-12-19 00:00:00,62.325,97.469,62.325,62.325
2022-12-20 00:00:00,63.572,96.365,63.572,63.572
2022-12-21 00:00:00,64.009,96.53,64.009,64.009
2022-12-22 00:00:00,63.509,96.365,63.509,63.509
2022-12-23 00:00:00,63.529,96.319,63.529,63.529
2022-12-27 00:00:00,64.203,95.501,64.203,64.203
2022-12-28 00:00:00,63.63,95.024,63.63,63.63
2022-12-29 00:00:00,63.546,95.617,63.546,63.546
2022-12-30 00:00:00,63.524,95.032,63.524,63.524
2023-01-03 00:00:00,63.934,96.284,63.934,63.934
2023-01-04 00:00:00,64.045,96.39,64.045,64.045
2023-01-05 00:00:00,65.154,96.303,65.154,65.154
2023-01-06 00:00:00,65.649,98.477,65.649,65.649
2023-01-09 00:00:00,68.299,99.313,68.299,68.299
2023-01-10 00:00:00,69.878,98.84,69.878,69.878
2023-01-11 00:00:00,71.622,100.806,71.622,71.622
2023-01-12 00:00:00,71.974,101.177,71.974,71.974
2023-01-13 00:00:00,71.198,101.085,71.198,71.198
2023-01-17 00:00:00,71.89,100.924,71.89,71.89
2023-01-18 00:00:00,72.108,102.372,72.108,72.108
2023-01-19 00:00:00,71.329,102.271,71.329,71.329
2023-01-20 00:00:00,70.289,101.452,70.289,70.289
2023-01-23 00:00:00,70.471,101.828,70.471,70.471
2023-01-24 00:00:00,70.123,102.311,70.123,70.123
2023-01-25 00:00:00,70.36,102.144,70.36,70.36
2023-01-26 00:00:00,69.992,101.773,69.992,69.992
2023-01-27 00:00:00,70.311,102.776,70.311,70.311
2023-01-30 00:00:00,69.297,101.881,69.297,69.297
2023-01-31 00:00:00,71.046,102.226,71.046,71.046
2023-02-01 00:00:00,72.438,103.129,72.438,72.438
2023-02-02 00:00:00,72.187,103.665,72.187,72.187
2023-02-03 00:00:00,72.634,102.401,72.634,72.634
2023-02-06 00:00:00,72.537,101.154,72.537,72.537
2023-02-07 00:00:00,72.351,100.668,72.351,72.351
2023-02-08 00:00:00,72.683,101.065,72.683,72.683
2023-02-09 00:00:00,73.167,99.961,73.167,73.167
2023-02-10 00:00:00,72.961,98.456,72.961,72.961
2023-02-13 00:00:00,72.325,98.671,72.325,72.325
2023-02-14 00:00:00,72.921,98.247,72.921,72.921
2023-02-15 00:00:00,72.595,97.788,72.595,72.595
2023-02-16 00:00:00,72.075,97.151,72.075,72.075
2023-02-17 00:00:00,71.825,97.49,71.825,71.825
2023-02-21 00:00:00,70.733,95.624,70.733,70.733
2023-02-22 00:00:00,69.155,95.897,69.155,69.155
2023-02-23 00:00:00,68.882,96.296,68.882,68.882
2023-02-24 00:00:00,68.948,95.933,68.948,68.948
2023-02-27 00:00:00,69.023,95.862,69.023,69.023
2023-02-28 00:00:00,68.79,95.426,68.79,68.79
2023-03-01 00:00:00,69.868,94.921,69.868,69.868
2023-03-02 00:00:00,70.364,94.365,70.364,70.364
2023-03-03 00:00:00,70.887,95.329,70.887,70.887
2023-03-06 00:00:00,71.7,95.46,71.7,71.7
2023-03-07 00:00:00,71.038,94.826,71.038,71.038
2023-03-08 00:00:00,71.33,94.448,71.33,71.33
2023-03-09 00:00:00,70.988,94.693,70.988,70.988
2023-03-10 00:00:00,70.104,95.675,70.104,70.104
2023-03-13 00:00:00,69.162,94.841,69.162,69.162
2023-03-14 00:00:00,68.681,95.04,68.681,68.681
2023-03-15 00:00:00,68.089,96.705,68.089,68.089
2023-03-16 00:00:00,67.858,96.013,67.858,67.858
2023-03-17 00:00:00,67.17,97.481,67.17,67.17
2023-03-20 00:00:00,66.302,96.846,66.302,66.302
2023-03-21 00:00:00,67.314,96.284,67.314,67.314
2023-03-22 00:00:00,67.362,97.648,67.362,67.362
2023-03-23 00:00:00,66.715,97.833,66.715,66.715
2023-03-24 00:00:00,66.059,98.562,66.059,66.059
2023-03-27 00:00:00,66.424,97.499,66.424,66.424
2023-03-28 00:00:00,66.904,96.903,66.904,66.904
2023-03-29 00:00:00,67.66,97.308,67.66,67.66
2023-03-30 00:00:00,68.694,97.947,68.694,68.694
2023-03-31 00:00:00,69.36,98.717,69.36,69.36
2023-04-03 00:00:00,69.452,98.897,69.452,69.452
2023-04-04 00:00:00,70.328,99.167,70.328,70.328
2023-04-05 00:00:00,70.674,99.439,70.674,70.674
2023-04-06 00:00:00,70.576,99.761,70.576,70.576
2023-04-07 00:00:00,69.953,98.784,69.953,69.953
2023-04-10 00:00:00,70.056,98.956,70.056,70.056
2023-04-11 00:00:00,70.49,99.175,70.49,70.49
2023-04-12 00:00:00,70.232,99.21,70.232,70.232
2023-04-13 00:00:00,70.729,98.776,70.729,70.729
2023-04-14 00:00:00,70.996,98.245,70.996,70.996
2023-04-17 00:00:00,71.258,97.776,71.258,71.258
2023-04-18 00:00:00,71.323,97.492,71.323,71.323
2023-04-19 00:00:00,70.891,97.151,70.891,70.891
2023-04-20 00:00:00,70.714,97.011,70.714,70.714
2023-04-21 00:00:00,70.062,96.756,70.062,70.062
2023-04-24 00:00:00,69.831,97.808,69.831,69.831
2023-04-25 00:00:00,69.1,98.345,69.1,69.1
2023-04-26 00:00:00,68.759,97.788,68.759,68.759
2023-04-27 00:00:00,67.981,97.288,67.981,67.981
2023-04-28 00:00:00,68.056,98.221,68.056,68.056
2023-05-01 00:00:00,68.244,96.562,68.244,68.244
2023-05-02 00:00:00,68.836,97.304,68.836,68.836
2023-05-03 00:00:00,67.744,98.536,67.744,67.744
2023-05-04 00:00:00,68.105,97.408,68.105,68.105
2023-05-05 00:00:00,68.742,97.162,68.742,68.742
2023-05-08 00:00:00,68.982,96.439,68.982,68.982
2023-05-09 00:00:00,68.191,96.404,68.191,68.191
2023-05-10 00:00:00,68.399,97.357,68.399,68.399
2023-05-11 00:00:00,68.653,97.894,68.653,68.653
2023-05-12 00:00:00,67.845,97.158,67.845,67.845
2023-05-15 00:00:00,68.012,96.386,68.012,68.012
2023-05-16 00:00:00,68.043,96.413,68.043,68.043
2023-05-17 00:00:00,67.258,95.623,67.258,67.258
2023-05-18 00:00:00,67.064,95.103,67.064,67.064
2023-05-19 00:00:00,66.783,95.205,66.783,66.783
2023-05-22 00:00:00,66.941,95.435,66.941,66.941
2023-05-23 00:00:00,67.392,95.619,67.392,67.392
2023-05-24 00:00:00,67.418,94.607,67.418,67.418
2023-05-25 00:00:00,67.046,94.064,67.046,67.046
2023-05-26 00:00:00,67.282,94.194,67.282,67.282
