,EH0970051 Corp,037411AR6 Corp,62912XAC8 Corp,292505AG9 Corp,62912XAC8 Corp_4,126650BJ8 Corp,881575AC8 Corp,881575AC8 Corp_7,00817YAG3 Corp,EH0970051 Corp_9,292505AG9 Corp_10
Company,Marks & Spencer PLC,Apache Corp,NGPL PipeCo LLC,Ovintiv Inc,NGPL PipeCo LLC,CVS Health Corp,Tesco PLC,Tesco PLC,Aetna Inc,Marks & Spencer PLC,Ovintiv Inc
Ticker,MARSPE,APA,NGPLCO,OVV,NGPLCO,CVS,TSCOLN,TSCOLN,AET,MARSPE,OVV
Rating,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-
Issue Date,2007-12-06 00:00:00,2007-01-26 00:00:00,2007-12-21 00:00:00,2007-12-04 00:00:00,2007-12-21 00:00:00,2007-05-25 00:00:00,2007-11-05 00:00:00,2007-11-05 00:00:00,2007-12-04 00:00:00,2007-12-06 00:00:00,2007-12-04 00:00:00
Maturity Date,2037-12-01 00:00:00,2037-01-15 00:00:00,2037-12-15 00:00:00,2038-02-01 00:00:00,2037-12-15 00:00:00,2027-06-01 00:00:00,2037-11-15 00:00:00,2037-11-15 00:00:00,2037-12-15 00:00:00,2037-12-01 00:00:00,2038-02-01 00:00:00
Coupon ,7.125,6,7.768,6.5,7.768,6.25,6.15,6.15,6.75,7.125,6.5
Tenor (days),10953,10947,10952,11017,10952,7312,10968,10968,10969,10953,11017
2023-02-15 00:00:00,72.595,72.595,72.595,72.595,72.595,72.595,72.595,72.595,72.595,72.595,72.595
2023-02-16 00:00:00,72.075,72.075,72.075,72.075,72.075,72.075,72.075,72.075,72.075,72.075,72.075
2023-02-17 00:00:00,71.825,71.825,71.825,71.825,71.825,71.825,71.825,71.825,71.825,71.825,71.825
2023-02-21 00:00:00,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733,70.733
2023-02-22 00:00:00,69.155,69.155,69.155,69.155,69.155,69.155,69.155,69.155,69.155,69.155,69.155
2023-02-23 00:00:00,68.882,68.882,68.882,68.882,68.882,68.882,68.882,68.882,68.882,68.882,68.882
2023-02-24 00:00:00,68.948,68.948,68.948,68.948,68.948,68.948,68.948,68.948,68.948,68.948,68.948
2023-02-27 00:00:00,69.023,69.023,69.023,69.023,69.023,69.023,69.023,69.023,69.023,69.023,69.023
2023-02-28 00:00:00,68.79,68.79,68.79,68.79,68.79,68.79,68.79,68.79,68.79,68.79,68.79
2023-03-01 00:00:00,69.868,69.868,69.868,69.868,69.868,69.868,69.868,69.868,69.868,69.868,69.868
2023-03-02 00:00:00,70.364,70.364,70.364,70.364,70.364,70.364,70.364,70.364,70.364,70.364,70.364
2023-03-03 00:00:00,70.887,70.887,70.887,70.887,70.887,70.887,70.887,70.887,70.887,70.887,70.887
2023-03-06 00:00:00,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7
2023-03-07 00:00:00,71.038,71.038,71.038,71.038,71.038,71.038,71.038,71.038,71.038,71.038,71.038
2023-03-08 00:00:00,71.33,71.33,71.33,71.33,71.33,71.33,71.33,71.33,71.33,71.33,71.33
2023-03-09 00:00:00,70.988,70.988,70.988,70.988,70.988,70.988,70.988,70.988,70.988,70.988,70.988
2023-03-10 00:00:00,70.104,70.104,70.104,70.104,70.104,70.104,70.104,70.104,70.104,70.104,70.104
2023-03-13 00:00:00,69.162,69.162,69.162,69.162,69.162,69.162,69.162,69.162,69.162,69.162,69.162
2023-03-14 00:00:00,68.681,68.681,68.681,68.681,68.681,68.681,68.681,68.681,68.681,68.681,68.681
2023-03-15 00:00:00,68.089,68.089,68.089,68.089,68.089,68.089,68.089,68.089,68.089,68.089,68.089
2023-03-16 00:00:00,67.858,67.858,67.858,67.858,67.858,67.858,67.858,67.858,67.858,67.858,67.858
2023-03-17 00:00:00,67.17,67.17,67.17,67.17,67.17,67.17,67.17,67.17,67.17,67.17,67.17
2023-03-20 00:00:00,66.302,66.302,66.302,66.302,66.302,66.302,66.302,66.302,66.302,66.302,66.302
2023-03-21 00:00:00,67.314,67.314,67.314,67.314,67.314,67.314,67.314,67.314,67.314,67.314,67.314
2023-03-22 00:00:00,67.362,67.362,67.362,67.362,67.362,67.362,67.362,67.362,67.362,67.362,67.362
2023-03-23 00:00:00,66.715,66.715,66.715,66.715,66.715,66.715,66.715,66.715,66.715,66.715,66.715
2023-03-24 00:00:00,66.059,66.059,66.059,66.059,66.059,66.059,66.059,66.059,66.059,66.059,66.059
2023-03-27 00:00:00,66.424,66.424,66.424,66.424,66.424,66.424,66.424,66.424,66.424,66.424,66.424
2023-03-28 00:00:00,66.904,66.904,66.904,66.904,66.904,66.904,66.904,66.904,66.904,66.904,66.904
2023-03-29 00:00:00,67.66,67.66,67.66,67.66,67.66,67.66,67.66,67.66,67.66,67.66,67.66
2023-03-30 00:00:00,68.694,68.694,68.694,68.694,68.694,68.694,68.694,68.694,68.694,68.694,68.694
2023-03-31 00:00:00,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36
2023-04-03 00:00:00,69.452,69.452,69.452,69.452,69.452,69.452,69.452,69.452,69.452,69.452,69.452
2023-04-04 00:00:00,70.328,70.328,70.328,70.328,70.328,70.328,70.328,70.328,70.328,70.328,70.328
2023-04-05 00:00:00,70.674,70.674,70.674,70.674,70.674,70.674,70.674,70.674,70.674,70.674,70.674
2023-04-06 00:00:00,70.576,70.576,70.576,70.576,70.576,70.576,70.576,70.576,70.576,70.576,70.576
2023-04-07 00:00:00,69.953,69.953,69.953,69.953,69.953,69.953,69.953,69.953,69.953,69.953,69.953
2023-04-10 00:00:00,70.056,70.056,70.056,70.056,70.056,70.056,70.056,70.056,70.056,70.056,70.056
2023-04-11 00:00:00,70.49,70.49,70.49,70.49,70.49,70.49,70.49,70.49,70.49,70.49,70.49
2023-04-12 00:00:00,70.232,70.232,70.232,70.232,70.232,70.232,70.232,70.232,70.232,70.232,70.232
2023-04-13 00:00:00,70.729,70.729,70.729,70.729,70.729,70.729,70.729,70.729,70.729,70.729,70.729
2023-04-14 00:00:00,70.996,70.996,70.996,70.996,70.996,70.996,70.996,70.996,70.996,70.996,70.996
2023-04-17 00:00:00,71.258,71.258,71.258,71.258,71.258,71.258,71.258,71.258,71.258,71.258,71.258
2023-04-18 00:00:00,71.323,71.323,71.323,71.323,71.323,71.323,71.323,71.323,71.323,71.323,71.323
2023-04-19 00:00:00,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891
2023-04-20 00:00:00,70.714,70.714,70.714,70.714,70.714,70.714,70.714,70.714,70.714,70.714,70.714
2023-04-21 00:00:00,70.062,70.062,70.062,70.062,70.062,70.062,70.062,70.062,70.062,70.062,70.062
2023-04-24 00:00:00,69.831,69.831,69.831,69.831,69.831,69.831,69.831,69.831,69.831,69.831,69.831
2023-04-25 00:00:00,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.1,69.1
2023-04-26 00:00:00,68.759,68.759,68.759,68.759,68.759,68.759,68.759,68.759,68.759,68.759,68.759
2023-04-27 00:00:00,67.981,67.981,67.981,67.981,67.981,67.981,67.981,67.981,67.981,67.981,67.981
2023-04-28 00:00:00,68.056,68.056,68.056,68.056,68.056,68.056,68.056,68.056,68.056,68.056,68.056
2023-05-01 00:00:00,68.244,68.244,68.244,68.244,68.244,68.244,68.244,68.244,68.244,68.244,68.244
2023-05-02 00:00:00,68.836,68.836,68.836,68.836,68.836,68.836,68.836,68.836,68.836,68.836,68.836
2023-05-03 00:00:00,67.744,67.744,67.744,67.744,67.744,67.744,67.744,67.744,67.744,67.744,67.744
2023-05-04 00:00:00,68.105,68.105,68.105,68.105,68.105,68.105,68.105,68.105,68.105,68.105,68.105
2023-05-05 00:00:00,68.742,68.742,68.742,68.742,68.742,68.742,68.742,68.742,68.742,68.742,68.742
2023-05-08 00:00:00,68.982,68.982,68.982,68.982,68.982,68.982,68.982,68.982,68.982,68.982,68.982
2023-05-09 00:00:00,68.191,68.191,68.191,68.191,68.191,68.191,68.191,68.191,68.191,68.191,68.191
2023-05-10 00:00:00,68.399,68.399,68.399,68.399,68.399,68.399,68.399,68.399,68.399,68.399,68.399
2023-05-11 00:00:00,68.653,68.653,68.653,68.653,68.653,68.653,68.653,68.653,68.653,68.653,68.653
2023-05-12 00:00:00,67.845,67.845,67.845,67.845,67.845,67.845,67.845,67.845,67.845,67.845,67.845
2023-05-15 00:00:00,68.012,68.012,68.012,68.012,68.012,68.012,68.012,68.012,68.012,68.012,68.012
2023-05-16 00:00:00,68.043,68.043,68.043,68.043,68.043,68.043,68.043,68.043,68.043,68.043,68.043
2023-05-17 00:00:00,67.258,67.258,67.258,67.258,67.258,67.258,67.258,67.258,67.258,67.258,67.258
2023-05-18 00:00:00,67.064,67.064,67.064,67.064,67.064,67.064,67.064,67.064,67.064,67.064,67.064
2023-05-19 00:00:00,66.783,66.783,66.783,66.783,66.783,66.783,66.783,66.783,66.783,66.783,66.783
2023-05-22 00:00:00,66.941,66.941,66.941,66.941,66.941,66.941,66.941,66.941,66.941,66.941,66.941
2023-05-23 00:00:00,67.392,67.392,67.392,67.392,67.392,67.392,67.392,67.392,67.392,67.392,67.392
2023-05-24 00:00:00,67.418,67.418,67.418,67.418,67.418,67.418,67.418,67.418,67.418,67.418,67.418
2023-05-25 00:00:00,67.046,67.046,67.046,67.046,67.046,67.046,67.046,67.046,67.046,67.046,67.046
2023-05-26 00:00:00,67.282,67.282,67.282,67.282,67.282,67.282,67.282,67.282,67.282,67.282,67.282
2023-05-30 00:00:00,67.575,67.575,67.575,67.575,67.575,67.575,67.575,67.575,67.575,67.575,67.575
2023-05-31 00:00:00,67.62,67.62,67.62,67.62,67.62,67.62,67.62,67.62,67.62,67.62,67.62
2023-06-01 00:00:00,66.435,66.435,66.435,66.435,66.435,66.435,66.435,66.435,66.435,66.435,66.435
2023-06-02 00:00:00,67.331,67.331,67.331,67.331,67.331,67.331,67.331,67.331,67.331,67.331,67.331
2023-06-05 00:00:00,68.235,68.235,68.235,68.235,68.235,68.235,68.235,68.235,68.235,68.235,68.235
2023-06-06 00:00:00,68.823,68.823,68.823,68.823,68.823,68.823,68.823,68.823,68.823,68.823,68.823
2023-06-07 00:00:00,69.335,69.335,69.335,69.335,69.335,69.335,69.335,69.335,69.335,69.335,69.335
2023-06-08 00:00:00,68.799,68.799,68.799,68.799,68.799,68.799,68.799,68.799,68.799,68.799,68.799
2023-06-09 00:00:00,69.007,69.007,69.007,69.007,69.007,69.007,69.007,69.007,69.007,69.007,69.007
2023-06-12 00:00:00,68.338,68.338,68.338,68.338,68.338,68.338,68.338,68.338,68.338,68.338,68.338
2023-06-13 00:00:00,67.812,67.812,67.812,67.812,67.812,67.812,67.812,67.812,67.812,67.812,67.812
2023-06-14 00:00:00,67.301,67.301,67.301,67.301,67.301,67.301,67.301,67.301,67.301,67.301,67.301
2023-06-15 00:00:00,68.079,68.079,68.079,68.079,68.079,68.079,68.079,68.079,68.079,68.079,68.079
2023-06-16 00:00:00,67.953,67.953,67.953,67.953,67.953,67.953,67.953,67.953,67.953,67.953,67.953
2023-06-20 00:00:00,67.698,67.698,67.698,67.698,67.698,67.698,67.698,67.698,67.698,67.698,67.698
2023-06-21 00:00:00,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77
2023-06-22 00:00:00,67.608,67.608,67.608,67.608,67.608,67.608,67.608,67.608,67.608,67.608,67.608
2023-06-23 00:00:00,67.54,67.54,67.54,67.54,67.54,67.54,67.54,67.54,67.54,67.54,67.54
2023-06-26 00:00:00,67.549,67.549,67.549,67.549,67.549,67.549,67.549,67.549,67.549,67.549,67.549
2023-06-27 00:00:00,67.691,67.691,67.691,67.691,67.691,67.691,67.691,67.691,67.691,67.691,67.691
2023-06-28 00:00:00,68.626,68.626,68.626,68.626,68.626,68.626,68.626,68.626,68.626,68.626,68.626
2023-06-29 00:00:00,69.105,69.105,69.105,69.105,69.105,69.105,69.105,69.105,69.105,69.105,69.105
2023-06-30 00:00:00,70.274,70.274,70.274,70.274,70.274,70.274,70.274,70.274,70.274,70.274,70.274
2023-07-03 00:00:00,71.322,71.322,71.322,71.322,71.322,71.322,71.322,71.322,71.322,71.322,71.322
2023-07-05 00:00:00,71.875,71.875,71.875,71.875,71.875,71.875,71.875,71.875,71.875,71.875,71.875
2023-07-06 00:00:00,71.795,71.795,71.795,71.795,71.795,71.795,71.795,71.795,71.795,71.795,71.795
2023-07-07 00:00:00,72.131,72.131,72.131,72.131,72.131,72.131,72.131,72.131,72.131,72.131,72.131
2023-07-10 00:00:00,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95
2023-07-11 00:00:00,74.953,74.953,74.953,74.953,74.953,74.953,74.953,74.953,74.953,74.953,74.953
2023-07-12 00:00:00,75.42,75.42,75.42,75.42,75.42,75.42,75.42,75.42,75.42,75.42,75.42
2023-07-13 00:00:00,75.366,75.366,75.366,75.366,75.366,75.366,75.366,75.366,75.366,75.366,75.366
2023-07-14 00:00:00,74.91,74.91,74.91,74.91,74.91,74.91,74.91,74.91,74.91,74.91,74.91
2023-07-17 00:00:00,75.163,75.163,75.163,75.163,75.163,75.163,75.163,75.163,75.163,75.163,75.163
2023-07-18 00:00:00,76.959,76.959,76.959,76.959,76.959,76.959,76.959,76.959,76.959,76.959,76.959
2023-07-19 00:00:00,77.244,77.244,77.244,77.244,77.244,77.244,77.244,77.244,77.244,77.244,77.244
2023-07-20 00:00:00,76.824,76.824,76.824,76.824,76.824,76.824,76.824,76.824,76.824,76.824,76.824
2023-07-21 00:00:00,77.142,77.142,77.142,77.142,77.142,77.142,77.142,77.142,77.142,77.142,77.142
2023-07-24 00:00:00,77.817,77.817,77.817,77.817,77.817,77.817,77.817,77.817,77.817,77.817,77.817
2023-07-25 00:00:00,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27,78.27
2023-07-26 00:00:00,78.385,78.385,78.385,78.385,78.385,78.385,78.385,78.385,78.385,78.385,78.385
2023-07-27 00:00:00,77.429,77.429,77.429,77.429,77.429,77.429,77.429,77.429,77.429,77.429,77.429
2023-07-28 00:00:00,77.64,77.64,77.64,77.64,77.64,77.64,77.64,77.64,77.64,77.64,77.64
2023-07-31 00:00:00,79.182,79.182,79.182,79.182,79.182,79.182,79.182,79.182,79.182,79.182,79.182
2023-08-01 00:00:00,79.679,79.679,79.679,79.679,79.679,79.679,79.679,79.679,79.679,79.679,79.679
2023-08-02 00:00:00,79.221,79.221,79.221,79.221,79.221,79.221,79.221,79.221,79.221,79.221,79.221
2023-08-03 00:00:00,79.058,79.058,79.058,79.058,79.058,79.058,79.058,79.058,79.058,79.058,79.058
2023-08-04 00:00:00,79.22,79.22,79.22,79.22,79.22,79.22,79.22,79.22,79.22,79.22,79.22
2023-08-07 00:00:00,79.619,79.619,79.619,79.619,79.619,79.619,79.619,79.619,79.619,79.619,79.619
2023-08-08 00:00:00,79.222,79.222,79.222,79.222,79.222,79.222,79.222,79.222,79.222,79.222,79.222
2023-08-09 00:00:00,78.945,78.945,78.945,78.945,78.945,78.945,78.945,78.945,78.945,78.945,78.945
2023-08-10 00:00:00,78.987,78.987,78.987,78.987,78.987,78.987,78.987,78.987,78.987,78.987,78.987
2023-08-11 00:00:00,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3
2023-08-14 00:00:00,79.03,79.03,79.03,79.03,79.03,79.03,79.03,79.03,79.03,79.03,79.03
2023-08-15 00:00:00,79.119,79.119,79.119,79.119,79.119,79.119,79.119,79.119,79.119,79.119,79.119
2023-08-16 00:00:00,79.246,79.246,79.246,79.246,79.246,79.246,79.246,79.246,79.246,79.246,79.246
2023-08-17 00:00:00,78.932,78.932,78.932,78.932,78.932,78.932,78.932,78.932,78.932,78.932,78.932
2023-08-18 00:00:00,78.159,78.159,78.159,78.159,78.159,78.159,78.159,78.159,78.159,78.159,78.159
2023-08-21 00:00:00,77.897,77.897,77.897,77.897,77.897,77.897,77.897,77.897,77.897,77.897,77.897
2023-08-22 00:00:00,77.702,77.702,77.702,77.702,77.702,77.702,77.702,77.702,77.702,77.702,77.702
2023-08-23 00:00:00,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798,77.798
2023-08-24 00:00:00,77.007,77.007,77.007,77.007,77.007,77.007,77.007,77.007,77.007,77.007,77.007
2023-08-25 00:00:00,76.879,76.879,76.879,76.879,76.879,76.879,76.879,76.879,76.879,76.879,76.879
2023-08-28 00:00:00,77.296,77.296,77.296,77.296,77.296,77.296,77.296,77.296,77.296,77.296,77.296
2023-08-29 00:00:00,76.854,76.854,76.854,76.854,76.854,76.854,76.854,76.854,76.854,76.854,76.854
2023-08-30 00:00:00,77.497,77.497,77.497,77.497,77.497,77.497,77.497,77.497,77.497,77.497,77.497
2023-08-31 00:00:00,77.847,77.847,77.847,77.847,77.847,77.847,77.847,77.847,77.847,77.847,77.847
2023-09-01 00:00:00,78.906,78.906,78.906,78.906,78.906,78.906,78.906,78.906,78.906,78.906,78.906
2023-09-05 00:00:00,78.424,78.424,78.424,78.424,78.424,78.424,78.424,78.424,78.424,78.424,78.424
2023-09-06 00:00:00,78.491,78.491,78.491,78.491,78.491,78.491,78.491,78.491,78.491,78.491,78.491
2023-09-07 00:00:00,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042
2023-09-08 00:00:00,78.785,78.785,78.785,78.785,78.785,78.785,78.785,78.785,78.785,78.785,78.785
2023-09-11 00:00:00,77.996,77.996,77.996,77.996,77.996,77.996,77.996,77.996,77.996,77.996,77.996
2023-09-12 00:00:00,78.586,78.586,78.586,78.586,78.586,78.586,78.586,78.586,78.586,78.586,78.586
2023-09-13 00:00:00,79.553,79.553,79.553,79.553,79.553,79.553,79.553,79.553,79.553,79.553,79.553
2023-09-14 00:00:00,80.177,80.177,80.177,80.177,80.177,80.177,80.177,80.177,80.177,80.177,80.177
2023-09-15 00:00:00,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402
2023-09-18 00:00:00,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28
2023-09-19 00:00:00,79.239,79.239,79.239,79.239,79.239,79.239,79.239,79.239,79.239,79.239,79.239
2023-09-20 00:00:00,79.31,79.31,79.31,79.31,79.31,79.31,79.31,79.31,79.31,79.31,79.31
2023-09-21 00:00:00,78.845,78.845,78.845,78.845,78.845,78.845,78.845,78.845,78.845,78.845,78.845
2023-09-22 00:00:00,77.998,77.998,77.998,77.998,77.998,77.998,77.998,77.998,77.998,77.998,77.998
2023-09-25 00:00:00,77.015,77.015,77.015,77.015,77.015,77.015,77.015,77.015,77.015,77.015,77.015
2023-09-26 00:00:00,76.027,76.027,76.027,76.027,76.027,76.027,76.027,76.027,76.027,76.027,76.027
2023-09-27 00:00:00,77.434,77.434,77.434,77.434,77.434,77.434,77.434,77.434,77.434,77.434,77.434
2023-09-28 00:00:00,77.151,77.151,77.151,77.151,77.151,77.151,77.151,77.151,77.151,77.151,77.151
2023-09-29 00:00:00,76.748,76.748,76.748,76.748,76.748,76.748,76.748,76.748,76.748,76.748,76.748
2023-10-02 00:00:00,74.776,74.776,74.776,74.776,74.776,74.776,74.776,74.776,74.776,74.776,74.776
2023-10-03 00:00:00,73.62,73.62,73.62,73.62,73.62,73.62,73.62,73.62,73.62,73.62,73.62
2023-10-04 00:00:00,72.964,72.964,72.964,72.964,72.964,72.964,72.964,72.964,72.964,72.964,72.964
2023-10-05 00:00:00,71.82,71.82,71.82,71.82,71.82,71.82,71.82,71.82,71.82,71.82,71.82
2023-10-06 00:00:00,72.38,72.38,72.38,72.38,72.38,72.38,72.38,72.38,72.38,72.38,72.38
2023-10-10 00:00:00,73.676,73.676,73.676,73.676,73.676,73.676,73.676,73.676,73.676,73.676,73.676
2023-10-11 00:00:00,74.505,74.505,74.505,74.505,74.505,74.505,74.505,74.505,74.505,74.505,74.505
2023-10-12 00:00:00,73.974,73.974,73.974,73.974,73.974,73.974,73.974,73.974,73.974,73.974,73.974
2023-10-13 00:00:00,74.563,74.563,74.563,74.563,74.563,74.563,74.563,74.563,74.563,74.563,74.563
2023-10-16 00:00:00,74.163,74.163,74.163,74.163,74.163,74.163,74.163,74.163,74.163,74.163,74.163
2023-10-17 00:00:00,73.672,73.672,73.672,73.672,73.672,73.672,73.672,73.672,73.672,73.672,73.672
2023-10-18 00:00:00,72.954,72.954,72.954,72.954,72.954,72.954,72.954,72.954,72.954,72.954,72.954
2023-10-19 00:00:00,70.978,70.978,70.978,70.978,70.978,70.978,70.978,70.978,70.978,70.978,70.978
2023-10-20 00:00:00,70.256,70.256,70.256,70.256,70.256,70.256,70.256,70.256,70.256,70.256,70.256
2023-10-23 00:00:00,71.423,71.423,71.423,71.423,71.423,71.423,71.423,71.423,71.423,71.423,71.423
2023-10-24 00:00:00,72.079,72.079,72.079,72.079,72.079,72.079,72.079,72.079,72.079,72.079,72.079
2023-10-25 00:00:00,71.808,71.808,71.808,71.808,71.808,71.808,71.808,71.808,71.808,71.808,71.808
2023-10-26 00:00:00,71.136,71.136,71.136,71.136,71.136,71.136,71.136,71.136,71.136,71.136,71.136
2023-10-27 00:00:00,71.039,71.039,71.039,71.039,71.039,71.039,71.039,71.039,71.039,71.039,71.039
2023-10-30 00:00:00,71.226,71.226,71.226,71.226,71.226,71.226,71.226,71.226,71.226,71.226,71.226
2023-10-31 00:00:00,71.463,71.463,71.463,71.463,71.463,71.463,71.463,71.463,71.463,71.463,71.463
2023-11-01 00:00:00,71.861,71.861,71.861,71.861,71.861,71.861,71.861,71.861,71.861,71.861,71.861
2023-11-02 00:00:00,73.266,73.266,73.266,73.266,73.266,73.266,73.266,73.266,73.266,73.266,73.266
2023-11-03 00:00:00,75.749,75.749,75.749,75.749,75.749,75.749,75.749,75.749,75.749,75.749,75.749
2023-11-06 00:00:00,74.299,74.299,74.299,74.299,74.299,74.299,74.299,74.299,74.299,74.299,74.299
2023-11-07 00:00:00,73.586,73.586,73.586,73.586,73.586,73.586,73.586,73.586,73.586,73.586,73.586
2023-11-08 00:00:00,72.696,72.696,72.696,72.696,72.696,72.696,72.696,72.696,72.696,72.696,72.696
2023-11-09 00:00:00,73.427,73.427,73.427,73.427,73.427,73.427,73.427,73.427,73.427,73.427,73.427
2023-11-10 00:00:00,73.046,73.046,73.046,73.046,73.046,73.046,73.046,73.046,73.046,73.046,73.046
2023-11-13 00:00:00,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73
2023-11-14 00:00:00,74.059,74.059,74.059,74.059,74.059,74.059,74.059,74.059,74.059,74.059,74.059
2023-11-15 00:00:00,74.871,74.871,74.871,74.871,74.871,74.871,74.871,74.871,74.871,74.871,74.871
2023-11-16 00:00:00,72.94,72.94,72.94,72.94,72.94,72.94,72.94,72.94,72.94,72.94,72.94
2023-11-17 00:00:00,75.562,75.562,75.562,75.562,75.562,75.562,75.562,75.562,75.562,75.562,75.562
2023-11-20 00:00:00,73.82,73.82,73.82,73.82,73.82,73.82,73.82,73.82,73.82,73.82,73.82
2023-11-21 00:00:00,74.303,74.303,74.303,74.303,74.303,74.303,74.303,74.303,74.303,74.303,74.303
2023-11-22 00:00:00,73.726,73.726,73.726,73.726,73.726,73.726,73.726,73.726,73.726,73.726,73.726
2023-11-24 00:00:00,73.738,73.738,73.738,73.738,73.738,73.738,73.738,73.738,73.738,73.738,73.738
2023-11-27 00:00:00,73.781,73.781,73.781,73.781,73.781,73.781,73.781,73.781,73.781,73.781,73.781
2023-11-28 00:00:00,74.769,74.769,74.769,74.769,74.769,74.769,74.769,74.769,74.769,74.769,74.769
2023-11-29 00:00:00,75.31,75.31,75.31,75.31,75.31,75.31,75.31,75.31,75.31,75.31,75.31
2023-11-30 00:00:00,75.645,75.645,75.645,75.645,75.645,75.645,75.645,75.645,75.645,75.645,75.645
2023-12-01 00:00:00,76.557,76.557,76.557,76.557,76.557,76.557,76.557,76.557,76.557,76.557,76.557
2023-12-04 00:00:00,77.301,77.301,77.301,77.301,77.301,77.301,77.301,77.301,77.301,77.301,77.301
2023-12-05 00:00:00,77.214,77.214,77.214,77.214,77.214,77.214,77.214,77.214,77.214,77.214,77.214
2023-12-06 00:00:00,75.144,75.144,75.144,75.144,75.144,75.144,75.144,75.144,75.144,75.144,75.144
2023-12-07 00:00:00,74.584,74.584,74.584,74.584,74.584,74.584,74.584,74.584,74.584,74.584,74.584
2023-12-08 00:00:00,74.27,74.27,74.27,74.27,74.27,74.27,74.27,74.27,74.27,74.27,74.27
2023-12-11 00:00:00,74.167,74.167,74.167,74.167,74.167,74.167,74.167,74.167,74.167,74.167,74.167
2023-12-12 00:00:00,73.233,73.233,73.233,73.233,73.233,73.233,73.233,73.233,73.233,73.233,73.233
2023-12-13 00:00:00,74.603,74.603,74.603,74.603,74.603,74.603,74.603,74.603,74.603,74.603,74.603
2023-12-14 00:00:00,78.069,78.069,78.069,78.069,78.069,78.069,78.069,78.069,78.069,78.069,78.069
2023-12-15 00:00:00,77.874,77.874,77.874,77.874,77.874,77.874,77.874,77.874,77.874,77.874,77.874
2023-12-18 00:00:00,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6
2023-12-19 00:00:00,79.961,79.961,79.961,79.961,79.961,79.961,79.961,79.961,79.961,79.961,79.961
2023-12-20 00:00:00,79.759,79.759,79.759,79.759,79.759,79.759,79.759,79.759,79.759,79.759,79.759
2023-12-21 00:00:00,79.641,79.641,79.641,79.641,79.641,79.641,79.641,79.641,79.641,79.641,79.641
2023-12-22 00:00:00,79.669,79.669,79.669,79.669,79.669,79.669,79.669,79.669,79.669,79.669,79.669
2023-12-26 00:00:00,79.96,79.96,79.96,79.96,79.96,79.96,79.96,79.96,79.96,79.96,79.96
2023-12-27 00:00:00,81.758,81.758,81.758,81.758,81.758,81.758,81.758,81.758,81.758,81.758,81.758
2023-12-28 00:00:00,81.487,81.487,81.487,81.487,81.487,81.487,81.487,81.487,81.487,81.487,81.487
2023-12-29 00:00:00,80.303,80.303,80.303,80.303,80.303,80.303,80.303,80.303,80.303,80.303,80.303
2024-01-02 00:00:00,79.352,79.352,79.352,79.352,79.352,79.352,79.352,79.352,79.352,79.352,79.352
2024-01-03 00:00:00,79.17,79.17,79.17,79.17,79.17,79.17,79.17,79.17,79.17,79.17,79.17
2024-01-04 00:00:00,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47,79.47
2024-01-05 00:00:00,79.952,79.952,79.952,79.952,79.952,79.952,79.952,79.952,79.952,79.952,79.952
2024-01-08 00:00:00,79.565,79.565,79.565,79.565,79.565,79.565,79.565,79.565,79.565,79.565,79.565
2024-01-09 00:00:00,80.042,80.042,80.042,80.042,80.042,80.042,80.042,80.042,80.042,80.042,80.042
2024-01-10 00:00:00,79.421,79.421,79.421,79.421,79.421,79.421,79.421,79.421,79.421,79.421,79.421
2024-01-11 00:00:00,79.822,79.822,79.822,79.822,79.822,79.822,79.822,79.822,79.822,79.822,79.822
2024-01-12 00:00:00,79.668,79.668,79.668,79.668,79.668,79.668,79.668,79.668,79.668,79.668,79.668
2024-01-16 00:00:00,79.255,79.255,79.255,79.255,79.255,79.255,79.255,79.255,79.255,79.255,79.255
2024-01-17 00:00:00,79.255,79.255,79.255,79.255,79.255,79.255,79.255,79.255,79.255,79.255,79.255
2024-01-18 00:00:00,78.207,78.207,78.207,78.207,78.207,78.207,78.207,78.207,78.207,78.207,78.207
