,98385XAM8 Corp,341081EY9 Corp,70213HAA6 Corp,002819AC4 Corp,742718DF3 Corp
Company,XTO Energy Inc,Florida Power & Light Co,Mass General Brigham Inc,Abbott Laboratories,Procter & Gamble Co/The
Ticker,XOM,NEE,PARHC,ABT,PG
Rating,AA-,AA-,AA-,AA-,AA-
Issue Date,2007-07-19 00:00:00,2007-04-17 00:00:00,2007-06-28 00:00:00,2007-11-09 00:00:00,2007-03-05 00:00:00
Maturity Date,2037-08-01 00:00:00,2037-05-01 00:00:00,2037-07-01 00:00:00,2037-11-30 00:00:00,2037-03-05 00:00:00
2019-08-26 00:00:00,148.612,66.425,66.425,66.425,66.425
2019-08-27 00:00:00,150.183,66.231,66.231,66.231,66.231
2019-08-28 00:00:00,150.287,66.273,66.273,66.273,66.273
2019-08-29 00:00:00,150.155,66.465,66.465,66.465,66.465
2019-08-30 00:00:00,150.031,66.618,66.618,66.618,66.618
2019-09-03 00:00:00,150.697,66.003,66.003,66.003,66.003
2019-09-04 00:00:00,150.351,65.709,65.709,65.709,65.709
2019-09-05 00:00:00,148.681,66.004,66.004,66.004,66.004
2019-09-06 00:00:00,148.828,65.587,65.587,65.587,65.587
2019-09-09 00:00:00,147.178,66.191,66.191,66.191,66.191
2019-09-10 00:00:00,145.696,67.071,67.071,67.071,67.071
2019-09-11 00:00:00,145.692,67.13,67.13,67.13,67.13
2019-09-12 00:00:00,145.078,66.601,66.601,66.601,66.601
2019-09-13 00:00:00,144.762,66.871,66.871,66.871,66.871
2019-09-16 00:00:00,145.766,71.93,71.93,71.93,71.93
2019-09-17 00:00:00,146.491,68.535,68.535,68.535,68.535
2019-09-18 00:00:00,146.939,67.493,67.493,67.493,67.493
2019-09-19 00:00:00,147.133,67.803,67.803,67.803,67.803
2019-09-20 00:00:00,148.05,66.836,66.836,66.836,66.836
2019-09-23 00:00:00,148.036,67.99,67.99,67.99,67.99
2019-09-24 00:00:00,149.476,67.078,67.078,67.078,67.078
2019-09-25 00:00:00,148.002,65.641,65.641,65.641,65.641
2019-09-26 00:00:00,148.589,65.277,65.277,65.277,65.277
2019-09-27 00:00:00,148.567,62.85,62.85,62.85,62.85
2019-09-30 00:00:00,148.712,60.754,60.754,60.754,60.754
2019-10-11 00:00:00,146.607,56.27,56.27,56.27,56.27
2019-10-15 00:00:00,147.915,56.567,56.567,56.567,56.567
2019-10-16 00:00:00,148.606,56.958,56.958,56.958,56.958
2019-10-17 00:00:00,148.347,57.724,57.724,57.724,57.724
2019-10-18 00:00:00,147.793,57.709,57.709,57.709,57.709
2019-10-21 00:00:00,146.391,58.338,58.338,58.338,58.338
2019-10-22 00:00:00,147.193,58.714,58.714,58.714,58.714
2019-10-23 00:00:00,147.621,58.988,58.988,58.988,58.988
2019-10-24 00:00:00,147.767,59.664,59.664,59.664,59.664
2019-10-25 00:00:00,147.349,60.104,60.104,60.104,60.104
2019-10-28 00:00:00,146.241,60.219,60.219,60.219,60.219
2019-10-29 00:00:00,146.336,61.522,61.522,61.522,61.522
2019-10-30 00:00:00,147.495,61.538,61.538,61.538,61.538
2019-10-31 00:00:00,148.971,60.578,60.578,60.578,60.578
2019-11-01 00:00:00,149.006,61.966,61.966,61.966,61.966
2019-11-04 00:00:00,147.453,62.703,62.703,62.703,62.703
2019-11-05 00:00:00,146.394,63.026,63.026,63.026,63.026
2019-11-06 00:00:00,147.003,62.588,62.588,62.588,62.588
2019-11-07 00:00:00,145.392,63.345,63.345,63.345,63.345
2019-11-08 00:00:00,145.162,64.134,64.134,64.134,64.134
2019-11-12 00:00:00,145.381,62.896,62.896,62.896,62.896
2019-11-13 00:00:00,146.184,62.372,62.372,62.372,62.372
2019-11-14 00:00:00,147.115,62.367,62.367,62.367,62.367
2019-11-15 00:00:00,147.062,62.453,62.453,62.453,62.453
2019-11-18 00:00:00,147.439,62.516,62.516,62.516,62.516
2019-11-19 00:00:00,148.137,60.042,60.042,60.042,60.042
2019-12-06 00:00:00,147.473,62.882,62.882,62.882,62.882
2019-12-09 00:00:00,148,63.238,63.238,63.238,63.238
2019-12-10 00:00:00,148.039,64.318,64.318,64.318,64.318
2019-12-11 00:00:00,148.689,64.568,64.568,64.568,64.568
2019-12-12 00:00:00,146.422,66.136,66.136,66.136,66.136
2019-12-13 00:00:00,149.15,69.098,69.098,69.098,69.098
2019-12-16 00:00:00,148.733,71.869,71.869,71.869,71.869
2019-12-17 00:00:00,148.781,72.389,72.389,72.389,72.389
2019-12-18 00:00:00,148.038,71.846,71.846,71.846,71.846
2019-12-19 00:00:00,147.755,72.191,72.191,72.191,72.191
2019-12-20 00:00:00,148.3,71.582,71.582,71.582,71.582
2019-12-23 00:00:00,148.3,72.306,72.306,72.306,72.306
2019-12-24 00:00:00,148.644,72.219,72.219,72.219,72.219
2019-12-26 00:00:00,148.752,71.819,71.819,71.819,71.819
2019-12-27 00:00:00,148.928,71.563,71.563,71.563,71.563
2019-12-30 00:00:00,148.732,72.059,72.059,72.059,72.059
2019-12-31 00:00:00,147.523,71.56,71.56,71.56,71.56
2020-01-02 00:00:00,147.967,71.637,71.637,71.637,71.637
2020-01-03 00:00:00,148.333,74.254,74.254,74.254,74.254
2020-01-06 00:00:00,148.084,72.949,72.949,72.949,72.949
2020-01-07 00:00:00,148.456,73.325,73.325,73.325,73.325
2020-01-08 00:00:00,146.791,71.372,71.372,71.372,71.372
2020-01-09 00:00:00,148.313,73.499,73.499,73.499,73.499
2020-01-10 00:00:00,149.244,71.803,71.803,71.803,71.803
2020-01-13 00:00:00,148.567,70.8,70.8,70.8,70.8
2020-01-14 00:00:00,148.402,70.879,70.879,70.879,70.879
2020-01-15 00:00:00,148.676,70.816,70.816,70.816,70.816
2020-01-16 00:00:00,148.011,70.904,70.904,70.904,70.904
2020-01-17 00:00:00,148.426,71.031,71.031,71.031,71.031
2020-01-21 00:00:00,148.884,70.724,70.724,70.724,70.724
2020-01-22 00:00:00,149.534,68.82,68.82,68.82,68.82
2020-01-23 00:00:00,149.405,68.523,68.523,68.523,68.523
2020-01-24 00:00:00,150.35,66.994,66.994,66.994,66.994
2020-01-27 00:00:00,150.459,64.919,64.919,64.919,64.919
2020-01-28 00:00:00,150.146,66.357,66.357,66.357,66.357
2020-01-29 00:00:00,151.554,66.571,66.571,66.571,66.571
2020-01-30 00:00:00,150.462,64.98,64.98,64.98,64.98
2020-01-31 00:00:00,151.762,65.012,65.012,65.012,65.012
2020-02-03 00:00:00,151.408,63.901,63.901,63.901,63.901
2020-05-15 00:00:00,140.634,28.499,28.499,28.499,28.499
2020-05-18 00:00:00,140.022,30.097,30.097,30.097,30.097
2020-05-19 00:00:00,140.207,30.007,30.007,30.007,30.007
2020-05-20 00:00:00,140.254,30.433,30.433,30.433,30.433
2020-05-21 00:00:00,140.304,30.196,30.196,30.196,30.196
2020-05-22 00:00:00,140.332,30.163,30.163,30.163,30.163
2020-05-26 00:00:00,139.626,30.583,30.583,30.583,30.583
2020-05-27 00:00:00,138.908,30.748,30.748,30.748,30.748
2020-05-28 00:00:00,138.721,29.91,29.91,29.91,29.91
2020-05-29 00:00:00,139.961,30.168,30.168,30.168,30.168
2020-06-01 00:00:00,139.746,30.046,30.046,30.046,30.046
2020-06-02 00:00:00,139.318,30.799,30.799,30.799,30.799
2020-06-03 00:00:00,138.451,31.921,31.921,31.921,31.921
2020-06-04 00:00:00,137.085,32.569,32.569,32.569,32.569
2020-06-05 00:00:00,136.292,38.221,38.221,38.221,38.221
2020-06-08 00:00:00,136.608,40.463,40.463,40.463,40.463
2020-06-09 00:00:00,144.083,40.305,40.305,40.305,40.305
2020-06-10 00:00:00,145.275,38.941,38.941,38.941,38.941
2020-06-11 00:00:00,146.409,37.977,37.977,37.977,37.977
2020-06-12 00:00:00,144.111,34.29,34.29,34.29,34.29
2020-06-15 00:00:00,143.942,33.585,33.585,33.585,33.585
2020-06-16 00:00:00,143.937,34.155,34.155,34.155,34.155
2020-06-17 00:00:00,144.324,34.244,34.244,34.244,34.244
2020-06-18 00:00:00,144.851,34.108,34.108,34.108,34.108
2020-06-19 00:00:00,145.082,34.056,34.056,34.056,34.056
2020-06-22 00:00:00,144.774,33.075,33.075,33.075,33.075
2020-06-23 00:00:00,144.509,30.5,30.5,30.5,30.5
2020-06-24 00:00:00,145.192,30.528,30.528,30.528,30.528
2020-06-25 00:00:00,145.122,30.603,30.603,30.603,30.603
2020-06-26 00:00:00,145.951,30.187,30.187,30.187,30.187
2020-06-29 00:00:00,146.133,28.552,28.552,28.552,28.552
2020-06-30 00:00:00,145.562,28.971,28.971,28.971,28.971
2020-07-01 00:00:00,145.289,28.125,28.125,28.125,28.125
2020-07-02 00:00:00,145.376,27.549,27.549,27.549,27.549
2020-07-06 00:00:00,145.251,27.073,27.073,27.073,27.073
2020-07-07 00:00:00,150.726,27.005,27.005,27.005,27.005
2020-07-08 00:00:00,152.006,27.216,27.216,27.216,27.216
2020-07-09 00:00:00,152.981,27.301,27.301,27.301,27.301
2020-07-10 00:00:00,152.187,26.656,26.656,26.656,26.656
2020-07-13 00:00:00,152.706,26.563,26.563,26.563,26.563
2020-07-14 00:00:00,152.651,26.039,26.039,26.039,26.039
2020-07-15 00:00:00,152.053,26.191,26.191,26.191,26.191
2020-07-16 00:00:00,152.274,26.802,26.802,26.802,26.802
2020-07-17 00:00:00,151.939,26.424,26.424,26.424,26.424
2020-07-20 00:00:00,152.378,26.698,26.698,26.698,26.698
2020-07-21 00:00:00,152.386,26.41,26.41,26.41,26.41
2020-07-22 00:00:00,152.513,27.383,27.383,27.383,27.383
2020-07-23 00:00:00,153.885,26.329,26.329,26.329,26.329
2020-07-24 00:00:00,156.771,26.356,26.356,26.356,26.356
2020-07-27 00:00:00,156.258,25.739,25.739,25.739,25.739
2020-07-28 00:00:00,156.861,25.293,25.293,25.293,25.293
2020-07-29 00:00:00,154.548,25.599,25.599,25.599,25.599
2020-07-30 00:00:00,153.306,26.617,26.617,26.617,26.617
2020-07-31 00:00:00,153.652,26.097,26.097,26.097,26.097
2020-08-03 00:00:00,153.13,26.447,26.447,26.447,26.447
2020-08-04 00:00:00,153.835,26.257,26.257,26.257,26.257
2020-08-05 00:00:00,152.569,28.154,28.154,28.154,28.154
2020-08-06 00:00:00,152.695,27.412,27.412,27.412,27.412
2020-08-07 00:00:00,151.905,27.69,27.69,27.69,27.69
2020-08-10 00:00:00,151.519,28.665,28.665,28.665,28.665
2020-08-11 00:00:00,150.554,28.933,28.933,28.933,28.933
2020-08-12 00:00:00,150.04,27.768,27.768,27.768,27.768
2020-08-13 00:00:00,147.476,27.188,27.188,27.188,27.188
2020-08-14 00:00:00,147.916,26.768,26.768,26.768,26.768
2020-08-17 00:00:00,147.494,25.959,25.959,25.959,25.959
2020-08-18 00:00:00,148.037,25.451,25.451,25.451,25.451
2020-08-19 00:00:00,147.737,22.189,22.189,22.189,22.189
2020-11-23 00:00:00,147.275,20.633,20.633,20.633,20.633
2020-11-24 00:00:00,146.639,26.02,26.02,26.02,26.02
2020-11-25 00:00:00,146.51,27.138,27.138,27.138,27.138
2020-11-27 00:00:00,147.085,27.434,27.434,27.434,27.434
2020-11-30 00:00:00,147.06,26.46,26.46,26.46,26.46
2020-12-01 00:00:00,145.64,26.974,26.974,26.974,26.974
2020-12-02 00:00:00,145.429,26.614,26.614,26.614,26.614
2020-12-03 00:00:00,145.865,26.206,26.206,26.206,26.206
2020-12-04 00:00:00,144.548,27.717,27.717,27.717,27.717
2020-12-07 00:00:00,145.258,27.96,27.96,27.96,27.96
2020-12-08 00:00:00,145.327,29.109,29.109,29.109,29.109
2020-12-09 00:00:00,145.988,29.512,29.512,29.512,29.512
2020-12-10 00:00:00,146.785,31.197,31.197,31.197,31.197
2020-12-11 00:00:00,146.97,32.649,32.649,32.649,32.649
2020-12-14 00:00:00,146.754,34.373,34.373,34.373,34.373
2020-12-15 00:00:00,146.561,32.853,32.853,32.853,32.853
2020-12-16 00:00:00,146.414,33.041,33.041,33.041,33.041
2020-12-17 00:00:00,146.122,33.708,33.708,33.708,33.708
2020-12-18 00:00:00,145.893,33.963,33.963,33.963,33.963
2020-12-21 00:00:00,146.094,33.081,33.081,33.081,33.081
2020-12-22 00:00:00,146.343,32.058,32.058,32.058,32.058
2020-12-23 00:00:00,145.837,32.834,32.834,32.834,32.834
2020-12-24 00:00:00,146.368,32.834,32.834,32.834,32.834
2020-12-28 00:00:00,146.558,32.917,32.917,32.917,32.917
2020-12-29 00:00:00,146.305,33.064,33.064,33.064,33.064
2020-12-30 00:00:00,146.593,33.449,33.449,33.449,33.449
2020-12-31 00:00:00,146.814,33.537,33.537,33.537,33.537
2021-01-04 00:00:00,146.897,34.63,34.63,34.63,34.63
2021-01-05 00:00:00,146.212,36.492,36.492,36.492,36.492
2021-01-06 00:00:00,144.873,37.436,37.436,37.436,37.436
2021-01-07 00:00:00,144.117,37.417,37.417,37.417,37.417
2021-01-08 00:00:00,143.419,37.81,37.81,37.81,37.81
2021-01-11 00:00:00,143.113,37.207,37.207,37.207,37.207
2021-01-12 00:00:00,143.427,39.456,39.456,39.456,39.456
2021-01-13 00:00:00,144.689,40.146,40.146,40.146,40.146
2021-01-14 00:00:00,144.09,40.659,40.659,40.659,40.659
2021-01-15 00:00:00,144.896,40.006,40.006,40.006,40.006
2021-01-19 00:00:00,144.755,41.662,41.662,41.662,41.662
2021-01-20 00:00:00,144.867,41.116,41.116,41.116,41.116
2021-01-21 00:00:00,144.247,40.17,40.17,40.17,40.17
2021-01-22 00:00:00,144.279,39.538,39.538,39.538,39.538
2021-01-25 00:00:00,145.068,38.712,38.712,38.712,38.712
2021-01-26 00:00:00,145.036,38.157,38.157,38.157,38.157
2021-01-27 00:00:00,145.276,39.05,39.05,39.05,39.05
2021-01-28 00:00:00,144.78,39.405,39.405,39.405,39.405
2021-01-29 00:00:00,144.046,38.126,38.126,38.126,38.126
2021-02-01 00:00:00,143.705,38.207,38.207,38.207,38.207
2021-02-02 00:00:00,143.331,38.73,38.73,38.73,38.73
2021-02-03 00:00:00,142.46,38.815,38.815,38.815,38.815
2021-02-04 00:00:00,142.174,38.459,38.459,38.459,38.459
2021-02-05 00:00:00,141.65,40.039,40.039,40.039,40.039
2021-02-08 00:00:00,141.92,42.573,42.573,42.573,42.573
2021-02-09 00:00:00,143.669,42.947,42.947,42.947,42.947
2021-02-10 00:00:00,144.245,43.493,43.493,43.493,43.493
2021-02-11 00:00:00,143.635,43.467,43.467,43.467,43.467
2021-02-12 00:00:00,142.757,43.439,43.439,43.439,43.439
2021-02-16 00:00:00,141.015,45.128,45.128,45.128,45.128
2021-02-17 00:00:00,141.981,45.785,45.785,45.785,45.785
2021-02-18 00:00:00,142.036,45.635,45.635,45.635,45.635
2021-02-19 00:00:00,141.882,45.438,45.438,45.438,45.438
2021-02-22 00:00:00,141.462,45.596,45.596,45.596,45.596
2021-02-23 00:00:00,141.749,45.741,45.741,45.741,45.741
2021-02-24 00:00:00,141.485,46.084,46.084,46.084,46.084
2021-02-25 00:00:00,140.158,46.093,46.093,46.093,46.093
2021-02-26 00:00:00,141.274,45.822,45.822,45.822,45.822
2021-03-01 00:00:00,140.552,47.638,47.638,47.638,47.638
2021-03-02 00:00:00,140.974,46.763,46.763,46.763,46.763
2021-03-03 00:00:00,139.607,46.901,46.901,46.901,46.901
2021-03-04 00:00:00,138.479,47.003,47.003,47.003,47.003
2021-03-05 00:00:00,138.718,47.801,47.801,47.801,47.801
2021-03-08 00:00:00,138.609,47.619,47.619,47.619,47.619
2021-03-09 00:00:00,139.982,47.995,47.995,47.995,47.995
2021-03-10 00:00:00,140.287,47.363,47.363,47.363,47.363
2021-03-11 00:00:00,139.454,50.127,50.127,50.127,50.127
2021-03-12 00:00:00,138.262,50.888,50.888,50.888,50.888
2021-03-15 00:00:00,138.574,50.81,50.81,50.81,50.81
2021-03-16 00:00:00,138.429,51.171,51.171,51.171,51.171
2021-03-17 00:00:00,137.85,50.883,50.883,50.883,50.883
2021-03-18 00:00:00,137.329,48.306,48.306,48.306,48.306
2021-03-19 00:00:00,135.974,47.045,47.045,47.045,47.045
2021-03-22 00:00:00,136.561,47.065,47.065,47.065,47.065
2021-03-23 00:00:00,138.235,45.771,45.771,45.771,45.771
2021-03-24 00:00:00,139.167,45.253,45.253,45.253,45.253
2021-03-25 00:00:00,138.343,45.388,45.388,45.388,45.388
2021-03-26 00:00:00,137.935,45.047,45.047,45.047,45.047
2021-03-29 00:00:00,138.07,45.59,45.59,45.59,45.59
2021-03-30 00:00:00,138.717,46.629,46.629,46.629,46.629
2021-03-31 00:00:00,137.991,45.687,45.687,45.687,45.687
2021-04-01 00:00:00,139.301,46.614,46.614,46.614,46.614
2021-04-02 00:00:00,138.66,46.614,46.614,46.614,46.614
2021-04-05 00:00:00,138.914,46.438,46.438,46.438,46.438
2021-04-06 00:00:00,139.961,46.495,46.495,46.495,46.495
2021-04-07 00:00:00,139.635,46.587,46.587,46.587,46.587
2021-04-08 00:00:00,140.544,47.11,47.11,47.11,47.11
2021-04-09 00:00:00,139.766,47.983,47.983,47.983,47.983
2021-04-12 00:00:00,139.812,46.505,46.505,46.505,46.505
2021-04-13 00:00:00,140.565,46.617,46.617,46.617,46.617
2021-04-14 00:00:00,140.565,47.4,47.4,47.4,47.4
2021-04-15 00:00:00,141.388,47.427,47.427,47.427,47.427
2021-04-16 00:00:00,142.576,47.649,47.649,47.649,47.649
2021-04-28 00:00:00,142.79,47.684,47.684,47.684,47.684
2021-04-29 00:00:00,142.807,48.545,48.545,48.545,48.545
2021-04-30 00:00:00,142.417,47.86,47.86,47.86,47.86
2021-05-03 00:00:00,144.269,48.156,48.156,48.156,48.156
2021-05-04 00:00:00,144.188,49.228,49.228,49.228,49.228
2021-05-05 00:00:00,144.438,49.559,49.559,49.559,49.559
2021-05-06 00:00:00,144.72,50.22,50.22,50.22,50.22
2021-05-07 00:00:00,143.911,51.306,51.306,51.306,51.306
2021-05-10 00:00:00,143.391,53.061,53.061,53.061,53.061
2021-05-11 00:00:00,142.179,53.636,53.636,53.636,53.636
2021-05-12 00:00:00,141.716,54.324,54.324,54.324,54.324
2021-05-13 00:00:00,142.406,52.862,52.862,52.862,52.862
2021-05-14 00:00:00,141.973,53.551,53.551,53.551,53.551
2021-05-17 00:00:00,141.554,53.987,53.987,53.987,53.987
2021-05-18 00:00:00,141.947,53.744,53.744,53.744,53.744
2021-05-19 00:00:00,141.397,51.985,51.985,51.985,51.985
2021-05-20 00:00:00,141.388,52.268,52.268,52.268,52.268
2021-05-21 00:00:00,141.672,51.527,51.527,51.527,51.527
2021-05-24 00:00:00,141.994,51.922,51.922,51.922,51.922
2021-05-25 00:00:00,142.806,51.923,51.923,51.923,51.923
2021-05-26 00:00:00,142.545,52.793,52.793,52.793,52.793
2021-06-03 00:00:00,143.86,54.252,54.252,54.252,54.252
2021-06-04 00:00:00,144.661,54.666,54.666,54.666,54.666
2021-06-07 00:00:00,144.464,56.778,56.778,56.778,56.778
2021-06-08 00:00:00,145.192,56.517,56.517,56.517,56.517
2021-06-09 00:00:00,145.854,56.725,56.725,56.725,56.725
2021-06-10 00:00:00,146.641,57.091,57.091,57.091,57.091
2021-06-11 00:00:00,146.413,57.374,57.374,57.374,57.374
2021-06-14 00:00:00,145.753,57.347,57.347,57.347,57.347
2021-06-15 00:00:00,145.194,61.036,61.036,61.036,61.036
2021-06-16 00:00:00,144.627,61.39,61.39,61.39,61.39
2021-06-17 00:00:00,146.762,61.555,61.555,61.555,61.555
2021-06-18 00:00:00,148.152,61.088,61.088,61.088,61.088
2021-06-21 00:00:00,146.787,60.296,60.296,60.296,60.296
2021-06-22 00:00:00,146.687,60.585,60.585,60.585,60.585
2021-06-23 00:00:00,146.186,61.218,61.218,61.218,61.218
2021-06-24 00:00:00,146.736,61.912,61.912,61.912,61.912
2021-06-25 00:00:00,146.086,63.224,63.224,63.224,63.224
2021-06-28 00:00:00,146.69,63.4,63.4,63.4,63.4
2021-06-29 00:00:00,146.134,64.055,64.055,64.055,64.055
2021-06-30 00:00:00,146.467,64.723,64.723,64.723,64.723
2021-07-01 00:00:00,146.575,67.984,67.984,67.984,67.984
2021-07-02 00:00:00,147.078,68.437,68.437,68.437,68.437
2021-07-06 00:00:00,148.274,69.955,69.955,69.955,69.955
2021-07-07 00:00:00,148.326,69.991,69.991,69.991,69.991
2021-07-08 00:00:00,148.537,66.304,66.304,66.304,66.304
2021-07-09 00:00:00,147.185,68.473,68.473,68.473,68.473
2021-07-12 00:00:00,147.191,67.38,67.38,67.38,67.38
2021-07-13 00:00:00,147.388,66.782,66.782,66.782,66.782
2021-07-14 00:00:00,147.529,66.095,66.095,66.095,66.095
2021-07-15 00:00:00,148.456,62.908,62.908,62.908,62.908
2021-07-16 00:00:00,148.597,59.812,59.812,59.812,59.812
2021-07-29 00:00:00,148.237,54.456,54.456,54.456,54.456
2021-07-30 00:00:00,149.177,54.34,54.34,54.34,54.34
2021-08-02 00:00:00,149.237,54.474,54.474,54.474,54.474
2021-08-03 00:00:00,150.109,54.112,54.112,54.112,54.112
2021-08-04 00:00:00,149.531,52.201,52.201,52.201,52.201
2021-08-05 00:00:00,148.906,50.597,50.597,50.597,50.597
2021-08-06 00:00:00,148.263,51.196,51.196,51.196,51.196
2021-08-09 00:00:00,147.997,47.836,47.836,47.836,47.836
2021-08-10 00:00:00,147.227,49.192,49.192,49.192,49.192
2021-08-11 00:00:00,147.397,48.596,48.596,48.596,48.596
2021-08-12 00:00:00,147.233,49.696,49.696,49.696,49.696
2021-08-13 00:00:00,148.501,49.169,49.169,49.169,49.169
2021-08-16 00:00:00,148.668,48.358,48.358,48.358,48.358
2021-08-17 00:00:00,148.538,48.8,48.8,48.8,48.8
2021-08-18 00:00:00,148.628,49.207,49.207,49.207,49.207
2021-08-19 00:00:00,148.93,47.688,47.688,47.688,47.688
2021-08-20 00:00:00,148.849,47.043,47.043,47.043,47.043
2021-08-31 00:00:00,147.268,55.052,55.052,55.052,55.052
2021-09-01 00:00:00,147.415,55.18,55.18,55.18,55.18
2021-09-02 00:00:00,147.823,57.188,57.188,57.188,57.188
2021-09-03 00:00:00,147.23,57.245,57.245,57.245,57.245
2021-09-07 00:00:00,146.422,56.996,56.996,56.996,56.996
2021-09-08 00:00:00,146.5,57.419,57.419,57.419,57.419
2021-09-09 00:00:00,147.419,56.656,56.656,56.656,56.656
2021-09-10 00:00:00,147.055,56.286,56.286,56.286,56.286
2021-09-13 00:00:00,147.582,56.182,56.182,56.182,56.182
2021-09-14 00:00:00,148.07,56.694,56.694,56.694,56.694
2021-09-15 00:00:00,147.806,56.839,56.839,56.839,56.839
2021-09-16 00:00:00,147.188,57.421,57.421,57.421,57.421
2021-09-17 00:00:00,147.268,57.996,57.996,57.996,57.996
2021-09-20 00:00:00,147.412,55.952,55.952,55.952,55.952
2021-09-21 00:00:00,147.33,55.493,55.493,55.493,55.493
2021-09-22 00:00:00,147.786,55.39,55.39,55.39,55.39
2021-09-23 00:00:00,146.145,55.751,55.751,55.751,55.751
2021-09-24 00:00:00,145.667,56.015,56.015,56.015,56.015
2021-09-27 00:00:00,145.515,57.009,57.009,57.009,57.009
2021-09-28 00:00:00,144.104,59.35,59.35,59.35,59.35
2021-09-29 00:00:00,144.445,59.338,59.338,59.338,59.338
2021-09-30 00:00:00,144.575,59.29,59.29,59.29,59.29
2021-10-01 00:00:00,144.692,60.017,60.017,60.017,60.017
2021-10-04 00:00:00,144.388,60.736,60.736,60.736,60.736
2021-10-05 00:00:00,143.866,62.116,62.116,62.116,62.116
2021-10-06 00:00:00,144.174,61.18,61.18,61.18,61.18
2021-10-07 00:00:00,144.411,61.163,61.163,61.163,61.163
2021-10-08 00:00:00,142.774,61.345,61.345,61.345,61.345
2021-10-12 00:00:00,143.443,61.388,61.388,61.388,61.388
2021-10-13 00:00:00,144.759,60.873,60.873,60.873,60.873
2021-10-14 00:00:00,145.085,60.376,60.376,60.376,60.376
2021-10-15 00:00:00,145.849,61.637,61.637,61.637,61.637
2021-10-18 00:00:00,144.617,61.783,61.783,61.783,61.783
2021-10-19 00:00:00,143.98,62.285,62.285,62.285,62.285
2021-10-20 00:00:00,143.497,62.516,62.516,62.516,62.516
2021-10-21 00:00:00,142.908,62.734,62.734,62.734,62.734
2021-10-22 00:00:00,143.992,62.083,62.083,62.083,62.083
2021-10-25 00:00:00,143.779,62.311,62.311,62.311,62.311
2021-10-26 00:00:00,145.078,62.741,62.741,62.741,62.741
2021-10-27 00:00:00,145.822,62.431,62.431,62.431,62.431
2021-10-28 00:00:00,145.571,60.792,60.792,60.792,60.792
2021-10-29 00:00:00,145.401,60.033,60.033,60.033,60.033
2021-11-01 00:00:00,144.598,60.777,60.777,60.777,60.777
2021-11-02 00:00:00,144.869,59.711,59.711,59.711,59.711
2021-11-03 00:00:00,144.503,58.534,58.534,58.534,58.534
2021-11-04 00:00:00,145.494,58.603,58.603,58.603,58.603
2021-11-05 00:00:00,145.908,59.258,59.258,59.258,59.258
2021-11-08 00:00:00,145.746,60.165,60.165,60.165,60.165
2021-11-09 00:00:00,146.933,59.405,59.405,59.405,59.405
2021-11-10 00:00:00,145.229,58.882,58.882,58.882,58.882
2021-11-12 00:00:00,145.583,56.991,56.991,56.991,56.991
2021-11-15 00:00:00,144.796,56.191,56.191,56.191,56.191
2021-11-16 00:00:00,143.753,56.189,56.189,56.189,56.189
2021-11-17 00:00:00,143.912,55.402,55.402,55.402,55.402
2021-11-18 00:00:00,144.209,55.313,55.313,55.313,55.313
2021-11-19 00:00:00,144.759,54.893,54.893,54.893,54.893
2021-11-22 00:00:00,143.728,55.143,55.143,55.143,55.143
2021-11-23 00:00:00,142.969,55.03,55.03,55.03,55.03
2021-11-24 00:00:00,143.177,54.951,54.951,54.951,54.951
2021-11-26 00:00:00,145.236,51.707,51.707,51.707,51.707
2021-11-29 00:00:00,144.308,52.965,52.965,52.965,52.965
2021-11-30 00:00:00,144.152,50.384,50.384,50.384,50.384
2021-12-01 00:00:00,144.893,51.697,51.697,51.697,51.697
2021-12-02 00:00:00,144.829,50.823,50.823,50.823,50.823
2021-12-03 00:00:00,145.449,51.882,51.882,51.882,51.882
2021-12-06 00:00:00,144.202,52.149,52.149,52.149,52.149
2021-12-07 00:00:00,144.033,55.327,55.327,55.327,55.327
2021-12-08 00:00:00,143.591,55.511,55.511,55.511,55.511
2021-12-09 00:00:00,143.548,55.183,55.183,55.183,55.183
2021-12-10 00:00:00,143.989,55.405,55.405,55.405,55.405
2021-12-13 00:00:00,144.923,54.791,54.791,54.791,54.791
2021-12-14 00:00:00,145.124,53.724,53.724,53.724,53.724
2021-12-15 00:00:00,144.315,53.144,53.144,53.144,53.144
2021-12-16 00:00:00,144.633,54.287,54.287,54.287,54.287
2021-12-17 00:00:00,145.331,53.924,53.924,53.924,53.924
2021-12-20 00:00:00,144.658,52.48,52.48,52.48,52.48
2021-12-21 00:00:00,145.554,52.665,52.665,52.665,52.665
2021-12-22 00:00:00,145.05,54.185,54.185,54.185,54.185
2021-12-23 00:00:00,144.511,53.902,53.902,53.902,53.902
2021-12-27 00:00:00,144.803,54.458,54.458,54.458,54.458
2021-12-28 00:00:00,144.713,54.837,54.837,54.837,54.837
2021-12-29 00:00:00,143.67,54.842,54.842,54.842,54.842
2021-12-30 00:00:00,144.364,55.084,55.084,55.084,55.084
2021-12-31 00:00:00,144.506,54.301,54.301,54.301,54.301
2022-01-03 00:00:00,142.929,55.952,55.952,55.952,55.952
2022-01-04 00:00:00,142.481,57.031,57.031,57.031,57.031
2022-01-05 00:00:00,142.384,58.656,58.656,58.656,58.656
2022-01-06 00:00:00,141.976,58.543,58.543,58.543,58.543
2022-01-07 00:00:00,141.424,58.238,58.238,58.238,58.238
